,uniform,onlystocks,vanillariskparity,sixtyforty
1937-12-16,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-17,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-18,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-19,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-20,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-21,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-22,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-23,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-24,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-25,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-26,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-27,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-28,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-29,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-30,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1937-12-31,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1938-01-01,141.34262335805536,102.52333890829465,132.08255285683734,126.9725333046407
1938-01-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-29,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-30,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-01-31,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-01,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-02-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-01,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-29,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-30,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-03-31,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-01,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-29,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-04-30,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-01,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-29,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-30,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-05-31,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-01,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-02,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-03,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-04,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-05,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-06,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-07,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-08,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-09,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-10,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-11,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-12,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-13,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-14,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-15,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-16,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-17,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-18,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-19,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-20,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-21,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-22,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-23,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-24,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-25,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-26,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-27,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-28,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-29,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-06-30,143.58564984307205,104.93246050117345,133.8777129376274,130.03073671955892
1938-07-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-09,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-10,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-11,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-12,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-13,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-14,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-15,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-16,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-17,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-18,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-19,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-20,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-21,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-22,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-23,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-24,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-25,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-26,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-27,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-28,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-29,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-30,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-07-31,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-09,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-10,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-11,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-12,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-13,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-14,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-15,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-16,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-17,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-18,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-19,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-20,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-21,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-22,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-23,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-24,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-25,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-26,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-27,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-28,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-29,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-30,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-08-31,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-09,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-10,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-11,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-12,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-13,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-14,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-15,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-16,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-17,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-18,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-19,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-20,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-21,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-22,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-23,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-24,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-25,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-26,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-27,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-28,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-29,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-09-30,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-09,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-10,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-11,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-12,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-13,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-14,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-15,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-16,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-17,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-18,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-19,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-20,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-21,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-22,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-23,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-24,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-25,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-26,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-27,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-28,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-29,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-30,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-10-31,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-09,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-10,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-11,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-12,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-13,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-14,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-15,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-16,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-17,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-18,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-19,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-20,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-21,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-22,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-23,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-24,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-25,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-26,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-27,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-28,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-29,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-11-30,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-01,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-02,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-03,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-04,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-05,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-06,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-07,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
1938-12-08,140.79021984307207,104.93246050117345,132.18360293762743,130.03073671955892
