,GLD,COM,SP500TR,ITB
2014-05-09,0.8911671769007243,5.161044998104443,,
2014-05-12,0.9014506023884623,5.191672726342016,,
2014-05-13,0.8981885646456221,5.24483082427161,,
2014-05-14,0.9103123916423798,5.295956110344369,,
2014-05-15,0.9014551645672109,5.244066116157282,,
2014-05-16,0.8909764088764798,5.2567255520664276,,
2014-05-19,0.9053952935121873,5.271596375911327,,
2014-05-20,0.8962856025470618,5.275004435525888,,
2014-05-21,0.8848703943731381,5.344142718756556,,
2014-05-22,0.9001997459188766,5.324661492015374,,
2014-05-23,0.8904248421466359,5.344212948038646,,
2014-05-26,0.8903563479280093,5.343801854734951,,
2014-05-27,0.868227151944722,5.295321876346099,,
2014-05-28,0.8518236724561922,5.252819195612944,,
2014-05-29,0.8402971246602062,5.275374071814067,,
2014-05-30,0.8342064512629219,5.200309983483848,,
2014-06-02,0.829872852277139,5.1811458151435765,,
2014-06-03,0.823820997247193,5.1670848042529425,,
2014-06-04,0.8270720011890172,5.14093495427093,,
2014-06-05,0.8365722097182877,5.150797377441993,,
2014-06-06,0.8298286387705801,5.1651397275843145,,
2014-06-09,0.8377471253697073,5.254868691471387,,
2014-06-10,0.8457025999201061,5.218380863511701,,
2014-06-11,0.848994840831958,5.22470827460128,,
2014-06-12,0.8540423392340708,5.416322190931914,,
2014-06-13,0.863692404204331,5.447203039550914,,
2014-06-16,0.8681038688154966,5.460976541226934,,
2014-06-17,0.8560660596343446,5.470505520932476,,
2014-06-18,0.8591070359132428,5.494434365362018,,
2014-06-19,0.8904337421146232,5.570935250679829,,
2014-06-20,0.9172228774839827,5.584340574594164,,
2014-06-23,0.9185499948341884,5.5320437028402605,,
2014-06-24,0.9254724851806047,5.5554994450235595,,
2014-06-25,0.9230147902874162,5.545620043208175,,
2014-06-26,0.9159342600618569,5.503793257496641,,
2014-06-27,0.9238235920882457,5.491931624909723,,
2014-06-30,0.9202465568485252,5.41089009266847,,
2014-07-01,0.9376709503409798,5.395911885758084,,
2014-07-02,0.9361861348755044,5.34421089342987,,
2014-07-03,0.9234105016899216,5.323220676836621,,
2014-07-04,0.9258626411231784,5.322811198323017,,
2014-07-07,0.916948951975763,5.233004915526504,,
2014-07-08,0.930845652048395,5.176730140279775,,
2014-07-09,0.9304926137212646,5.098814405722076,,
2014-07-10,0.9550409659120571,5.110578262179431,,
2014-07-11,0.9474143905466514,4.984885494033615,,
2014-07-14,0.906180437871137,5.013356548182009,,
2014-07-15,0.9116616072601544,4.942803693468089,,
2014-07-16,0.8990648314055222,4.979615805737042,,
2014-07-17,0.9010688428215428,5.0350127136698895,,
2014-07-18,0.9076408049899379,4.989940204787789,,
2014-07-21,0.9134029934747502,5.027021797246351,,
2014-07-22,0.9116612355685152,4.997483835555685,,
2014-07-23,0.9083905875311331,5.037683527724849,,
2014-07-24,0.8872082695423779,4.9880095294067415,,
2014-07-25,0.889885097843819,5.039187374565897,,
2014-07-28,0.9031498015373816,5.002568797172557,,
2014-07-29,0.895880054090145,4.975859121677689,,
2014-07-30,0.889191846374468,4.927619264351618,,
2014-07-31,0.8764844898959997,4.840946543724368,,
2014-08-01,0.8846002267134392,4.775134047958234,,
2014-08-04,0.8834361065370877,4.817025961295558,,
2014-08-05,0.8755640649739318,4.751524173530389,,
2014-08-06,0.9050728972823195,4.785453890169117,,
2014-08-07,0.9033406854341338,4.79963640379011,,
2014-08-08,0.9094997016107331,4.769884804438681,,
2014-08-11,0.9059578371267915,4.78922996446831,,
2014-08-12,0.9176691342408989,4.695521174892199,,
2014-08-13,0.9122981297914365,4.715641800399962,,
2014-08-14,0.9143140005650987,4.54983596447677,,
2014-08-15,0.8898805244328121,4.6235944912225255,,
2014-08-18,0.8909106900161774,4.514843390052814,,
2014-08-19,0.8904299542188929,4.501260589133039,,
2014-08-20,0.8883010740592809,4.529022860782591,,
2014-08-21,0.8612064402592173,4.564763385286278,,
2014-08-22,0.8638413821624931,4.553106358192794,,
2014-08-25,0.8637749328254036,4.553803738007779,,
2014-08-26,0.8754752496043909,4.580285148724446,,
2014-08-27,0.8710509523237309,4.591567858821586,,
2014-08-28,0.883477975160446,4.610304840101557,,
2014-08-29,0.874930814935406,4.671922042305993,,
2014-09-01,0.8758161514986935,4.671562663687353,,
2014-09-02,0.8491985828844606,4.4866881098747475,,
2014-09-03,0.8471225292546257,4.6137113263871905,,
2014-09-04,0.8550901359168118,4.551664495106992,,
2014-09-05,0.8476268045066709,4.506945044189159,,
2014-09-08,0.8381881622685667,4.457647244532026,,
2014-09-09,0.8338628409514627,4.421820474919415,,
2014-09-10,0.8274242086664094,4.338079494667397,,
2014-09-11,0.8145292020187608,4.329780897075513,,
2014-09-12,0.8016052131626082,4.284049653282531,,
2014-09-15,0.8051886906414945,4.292988062868089,,
2014-09-16,0.8025173754572907,4.37916399117082,,
2014-09-17,0.8072747852636699,4.359499829309282,,
2014-09-18,0.78696550407772,4.25470978839244,,
2014-09-19,0.7860022630622506,4.242526822223758,,
2014-09-22,0.7778227420657394,4.1659907209278355,,
2014-09-23,0.7886594786572281,4.173397617521402,,
2014-09-24,0.7825322011691987,4.219257569137786,,
2014-09-25,0.7779721087354468,4.21126900758873,,
2014-09-26,0.7779122647270826,4.233336909184881,,
2014-09-29,0.7851585711598766,4.297558248900679,,
2014-09-30,0.7812351555464159,4.111789377271303,,
2014-10-01,0.7811750605344508,4.094066427642396,,
2014-10-02,0.7750787633477896,4.049761360141961,,
2014-10-03,0.7535282635016778,3.9897056233916697,,
2014-10-06,0.7544792079243331,4.051775108647067,,
2014-10-07,0.7729708354817998,4.009371100592624,,
2014-10-08,0.7812125912724822,3.927848968138938,,
2014-10-09,0.7937340647907584,3.8471164332214918,,
2014-10-10,0.7835798787100072,3.830542716947992,,
2014-10-13,0.7963757129115884,3.8307450833617613,,
2014-10-14,0.8038310995145737,3.63084460894762,,
2014-10-15,0.8072845627066351,3.5461280708140435,,
2014-10-16,0.8076138745911889,3.612786074627141,,
2014-10-17,0.8029845367435331,3.6344395503562983,,
2014-10-20,0.8161941650804093,3.5938482559816234,,
2014-10-21,0.823739136892115,3.6442907806089373,,
2014-10-22,0.8151109408789967,3.562301136206954,,
2014-10-23,0.8006307768605633,3.6548611552550985,,
2014-10-24,0.800569189877728,3.5894511957360775,,
2014-10-27,0.7953124798589737,3.591698255208426,,
2014-10-28,0.7958985289289179,3.6350487556240525,,
2014-10-29,0.7883269968985508,3.71812125498178,,
2014-10-30,0.7605605444546166,3.6481636457224806,,
2014-10-31,0.7127930006526936,3.6204807908628043,,
2014-11-03,0.7170236217699534,3.569055237777274,,
2014-11-04,0.7153720785261599,3.4496342544897045,,
2014-11-05,0.6852671297609012,3.4809515015299928,,
2014-11-06,0.6888147696005322,3.4867988183755187,,
2014-11-07,0.7001918979297319,3.5396155031026346,,
2014-11-10,0.7092353765285351,3.46901624144239,,
2014-11-11,0.7024668878252974,3.4790678507200177,,
2014-11-12,0.7121313734890635,3.4474129370814617,,
2014-11-13,0.7087743104112579,3.264532072605387,,
2014-11-14,0.7175047351444407,3.3472286286383306,,
2014-11-17,0.7340215081259709,3.353078626885409,,
2014-11-18,0.7467522272310465,3.30025917988446,,
2014-11-19,0.7507015036104113,3.287992718760606,,
2014-11-20,0.7431116352310994,3.353593305298123,,
2014-11-21,0.7602896670265094,3.3997786750590357,,
2014-11-24,0.7522733415341513,3.3470381543856598,,
2014-11-25,0.7541000839779185,3.2886088803970983,,
2014-11-26,0.7521552537170711,3.2669393868146774,,
2014-11-27,0.7487056308021994,3.266688083784923,,
2014-11-28,0.7336087552196772,2.8500143313575785,,
2014-12-01,0.7474454892461267,2.9778522652329324,,
2014-12-02,0.7486399959338111,2.8453924816695246,,
2014-12-03,0.7608613571290987,2.822027845686599,,
2014-12-04,0.7661076395912649,2.798458434708265,,
2014-12-05,0.7470385931080392,2.7675099354462023,,
2014-12-08,0.7457298076743979,2.619769699020683,,
2014-12-09,0.7881784177926269,2.6632759734590867,,
2014-12-10,0.7906872374783257,2.52777053766829,,
2014-12-11,0.774285116903111,2.500384294814402,,
2014-12-12,0.7751167833151138,2.4283772716360668,,
2014-12-15,0.7652487789446579,2.3613987501358076,,
2014-12-16,0.7565837916051423,2.307938063369104,,
2014-12-17,0.7480946383342629,2.3476539576439457,,
2014-12-18,0.7520409441443993,2.271119049419195,,
2014-12-19,0.7475925305299019,2.350180865209856,,
2014-12-22,0.7472848878937983,2.270197324467429,,
2014-12-23,0.7228451484148999,2.3396705449451374,,
2014-12-24,0.7227895449419448,2.2515279618227635,,
2014-12-25,0.72273394574618,2.2513547673641616,,
2014-12-26,0.7226783508272765,2.2257733480050086,,
2014-12-29,0.7345465227347003,2.1740315299321304,,
2014-12-30,0.7598939899971274,2.1702847492628803,,
2014-12-31,0.7598355366132815,2.111598569973486,,
2015-01-01,0.7597770877258497,2.1114361393142573,,
2015-01-02,0.7168788075423156,2.0793226397542233,,
2015-01-05,0.7510772579182912,1.975453855260039,,
2015-01-06,0.7639129756722026,1.9103107643717108,,
2015-01-07,0.7641066837546893,1.8979452589707806,,
2015-01-08,0.7703602291902959,1.8966235016168462,,
2015-01-09,0.7732163611301116,1.8711775823173487,,
2015-01-12,0.7842046450470771,1.7678544796361308,,
2015-01-13,0.7905381629911312,1.7268179860642086,,
2015-01-14,0.7949708701390414,1.794674851620586,,
2015-01-15,0.8258073717860139,1.7368071691013196,,
2015-01-16,0.8500130083930887,1.8158316974205782,,
2015-01-19,0.8450238683644486,1.8156920180592382,,
2015-01-20,0.8648605120386526,1.7208615884280776,,
2015-01-21,0.8711019365207711,1.765044509020265,,
2015-01-22,0.8741327786276991,1.7240599661040872,,
2015-01-23,0.8727163591007739,1.7064454133674354,,
2015-01-26,0.8544507858500113,1.6875524129945279,,
2015-01-27,0.8639878773447799,1.7280431587783978,,
2015-01-28,0.8632508789993311,1.6784906053914326,,
2015-01-29,0.8374478029166376,1.6636380417113912,,
2015-01-30,0.8261628505560231,1.7930458718286506,,
2015-02-02,0.8420942004272879,1.8541621264553838,,
2015-02-03,0.8311765006599527,2.007081617569367,,
2015-02-04,0.8366348946281739,1.8435631395614245,,
2015-02-05,0.8244348801859861,1.919404638184012,,
2015-02-06,0.8004102800212358,1.9677622266128962,,
2015-02-09,0.7971238498867979,2.0192494452019276,,
2015-02-10,0.791913569567782,1.9239323140719349,,
2015-02-11,0.7781248682962995,1.8710996383860878,,
2015-02-12,0.7764118627924945,1.9783108799980273,,
2015-02-13,0.7890541733681614,2.0636419298477984,,
2015-02-16,0.7848961570478051,2.0634831881608866,,
2015-02-17,0.759551563533418,2.0658624264905128,,
2015-02-18,0.7550972200413433,2.010594868420442,,
2015-02-19,0.7594219553249504,1.9893264531884094,,
2015-02-20,0.7578566240780203,1.9683489112863468,,
2015-02-23,0.7530315390814403,1.9154066527435982,,
2015-02-24,0.7379692491633617,1.9115312685974808,,
2015-02-25,0.753135998884556,1.9879507898678124,,
2015-02-26,0.7574538555123421,1.9243306971893186,,
2015-02-27,0.7645419723130166,2.0131689908823738,,
2015-03-02,0.7625938484456616,1.9348469314261667,,
2015-03-03,0.7629125534084933,1.9735936035575434,,
2015-03-04,0.746121122180475,1.974931359401085,,
2015-03-05,0.7491738621462091,1.9495493029841626,,
2015-03-06,0.7164567405619072,1.913597889886517,,
2015-03-09,0.7075053294641145,1.8947683374038342,,
2015-03-10,0.6995796442887144,1.8166850132530372,,
2015-03-11,0.685076681190294,1.8327381261784639,,
2015-03-12,0.6877642897088098,1.8047720344440612,,
2015-03-13,0.6873532674556064,1.7150438844374327,,
2015-03-16,0.6858684081534746,1.683367115635371,,
2015-03-17,0.6858156490451551,1.6588245991130137,,
2015-03-18,0.6815912659596741,1.7359233402370218,,
2015-03-19,0.7037575348485141,1.7016644031199022,,
2015-03-20,0.7243453445007118,1.7548846029577962,,
2015-03-23,0.7282079843507396,1.7869313832302005,,
2015-03-24,0.7345359884457204,1.7721929492564525,,
2015-03-25,0.7395346221484275,1.8123019855318598,,
2015-03-26,0.7488796470951737,1.889887308171831,,
2015-03-27,0.7396104229689656,1.7920815492054847,,
2015-03-30,0.7268122899254369,1.7891715381924405,,
2015-03-31,0.7285956363444995,1.7378698897572844,,
2015-04-01,0.7408158438766898,1.8258620343922354,,
2015-04-02,0.7426155393555195,1.774204829302051,,
2015-04-03,0.7425584150832615,1.774068352007489,,
2015-04-06,0.7425012952051782,1.8816974452461785,,
2015-04-07,0.7579323168758164,1.9245868634710503,,
2015-04-08,0.7532425534940475,1.789219577938464,,
2015-04-09,0.7375869443713134,1.800732997867342,,
2015-04-10,0.7530869452787657,1.8450849418664363,,
2015-04-13,0.7424256710796387,1.8399436961617268,,
2015-04-14,0.7372906645881657,1.8779710500275704,,
2015-04-15,0.7348890348518273,1.993560800707252,,
2015-04-16,0.7490017125726383,2.0289102118385016,,
2015-04-17,0.7477003213794805,2.0011587664200157,,
2015-04-20,0.7390685460108309,1.9927058193350344,,
2015-04-21,0.737529233647795,1.9494706543937315,,
2015-04-22,0.7300682081477894,1.952995055086068,,
2015-04-23,0.7257150025089587,2.030754128146899,,
2015-04-24,0.722231952764377,2.0339178952535537,,
2015-04-27,0.7429336968778909,2.0206738237548,,
2015-04-28,0.7540205535851456,2.0265243343853907,,
2015-04-29,0.7539625520041007,2.084532847234381,,
2015-04-30,0.7181084833503606,2.128651216515743,,
2015-05-01,0.7128209024953324,2.111704874286513,,
2015-05-04,0.7127660701182174,2.1135111630880465,,
2015-05-05,0.738167173034628,2.175883223832116,,
2015-05-06,0.7347803134720579,2.179294066528556,,
2015-05-07,0.7257412979157696,2.0861410891411722,,
2015-05-08,0.7244626556588558,2.104758845816793,,
2015-05-11,0.7284385074649212,2.0804847409592986,,
2015-05-12,0.7310774450888671,2.156617143157603,,
2015-05-13,0.7543371487008673,2.1584392084956843,,
2015-05-14,0.7723508099306025,2.1612887530742952,,
2015-05-15,0.7666169842160627,2.150795531994131,,
2015-05-18,0.7703267165917989,2.1313375893444158,,
2015-05-19,0.7586826535100655,2.0234266843485864,,
2015-05-20,0.753875888326392,2.052856203221674,,
2015-05-21,0.7469673115276444,2.1225048025568567,,
2015-05-22,0.7457940507105272,2.0640470967196305,,
2015-05-25,0.7457366819373956,2.0638883238660366,,
2015-05-26,0.7225163311936753,1.9765283799292883,,
2015-05-27,0.7230702656946238,1.927141873384265,,
2015-05-28,0.7219171438692434,1.944693300243604,,
2015-05-29,0.7296595353606007,2.03452406883712,,
2015-06-01,0.7400148665768984,2.028647763365242,,
2015-06-02,0.731200369970867,2.0748741041085874,,
2015-06-03,0.7277112582018439,2.0064779204412875,,
2015-06-04,0.7105326625727081,1.9379448686987941,,
2015-06-05,0.696702372960088,1.9711624461010413,,
2015-06-08,0.7064598047842561,1.9607240460059339,,
2015-06-09,0.711947267830821,2.050457482066674,,
2015-06-10,0.7253163427666528,2.0903570074092186,,
2015-06-11,0.713054973387493,2.046029291526399,,
2015-06-12,0.7182035788989699,1.999731638067101,,
2015-06-15,0.7164481549073306,1.9672412752520563,,
2015-06-16,0.7120266758831262,1.9792153508155435,,
2015-06-17,0.7122137204182919,1.9854790342108748,,
2015-06-18,0.741058608632036,1.9947848142098326,,
2015-06-19,0.7428513219254069,1.9406649003284309,,
2015-06-22,0.7206950625765817,1.954890049412003,,
2015-06-23,0.7115207498101982,2.0056635205279707,,
2015-06-24,0.7063923550522937,1.9723165967045997,,
2015-06-25,0.7050140580877438,1.9631379194360985,,
2015-06-26,0.7023145956959892,1.9772426235380134,,
2015-06-29,0.7088607086621945,1.9396018501188343,,
2015-06-30,0.7027784538008998,2.021097609201303,,
2015-07-01,0.699123479553651,1.9470426342521845,,
2015-07-02,0.6958374518607646,1.9574545017250746,,
2015-07-03,0.6990084365354257,1.957303928301865,,
2015-07-06,0.6965608021470094,1.7649564048172444,,
2015-07-07,0.6849177869605216,1.7372692218232795,,
2015-07-08,0.6874713781217906,1.738063292039513,,
2015-07-09,0.6943021107156095,1.7904361514861529,,
2015-07-10,0.6882854450174657,1.7910988020416705,,
2015-07-13,0.6819391973720157,1.7751630462996049,,
2015-07-14,0.6859050997326288,1.7846242833314394,,
2015-07-15,0.6739998218223979,1.7247402537718202,,
2015-07-16,0.6704234864623393,1.7102295009805408,,
2015-07-17,0.6567806668353294,1.6981615381087762,,
2015-07-20,0.6240302603501697,1.6592675808102733,,
2015-07-21,0.6251121335617409,1.6653800706817923,,
2015-07-22,0.6058402667710562,1.6194616140492277,,
2015-07-23,0.615588619300262,1.5837753320519607,,
2015-07-24,0.5969176631212643,1.5482570556013946,,
2015-07-27,0.6180797758596797,1.5002184896442463,,
2015-07-28,0.6137618619010516,1.52281255351992,,
2015-07-29,0.607107835027191,1.5323780403991552,,
2015-07-30,0.6039429065274479,1.5234720846161853,,
2015-07-31,0.6160030750012963,1.481528733812037,,
2015-08-03,0.6086650492398531,1.4054021994258266,,
2015-08-04,0.6072803809549615,1.425531283615558,,
2015-08-05,0.6009977266131096,1.4100315590836632,,
2015-08-06,0.6061578167543213,1.3954309708726964,,
2015-08-07,0.610227144307935,1.3780242561340421,,
2015-08-10,0.6140865503611672,1.4484410903778033,,
2015-08-11,0.6266905034886031,1.3843861538909,,
2015-08-12,0.6387429703287056,1.389090161298354,,
2015-08-13,0.6361822463796715,1.3701437008390536,,
2015-08-14,0.6378422515645437,1.3651504175467086,,
2015-08-17,0.6383635545230462,1.3454893006940425,,
2015-08-18,0.6299839992445009,1.344429370895908,,
2015-08-19,0.6465990833163434,1.2887854356318729,,
2015-08-20,0.6712374647820079,1.2917026893535186,,
2015-08-21,0.6814792696428192,1.240039463948594,,
2015-08-24,0.6932120495378467,1.1599916009109705,,
2015-08-25,0.6586912597190381,1.179633537330474,,
2015-08-26,0.6392996785675292,1.1500935863836126,,
2015-08-27,0.6371970765774193,1.274185445745728,,
2015-08-28,0.6553699617308884,1.3607960685312301,,
2015-08-31,0.6553195486569091,1.4738161225107016,,
2015-09-01,0.6636988006153879,1.3443639829208747,,
2015-09-02,0.6584185695827248,1.3627755417556036,,
2015-09-03,0.6470258548851202,1.385150975821087,,
2015-09-04,0.6358481567286596,1.3491356902763472,,
2015-09-07,0.6371638483688734,1.3490319106078643,,
2015-09-08,0.6390499470509537,1.3607015377990483,,
2015-09-09,0.6261194757671505,1.30405296394677,,
2015-09-10,0.625620014793249,1.348975282919258,,
2015-09-11,0.6151965785298622,1.3217519563450275,,
2015-09-14,0.6201813098893261,1.2897765653801772,,
2015-09-15,0.6214808476098591,1.2955975954750691,,
2015-09-16,0.634469529333442,1.3525493336550438,,
2015-09-17,0.6343071825517224,1.3332698981771844,,
2015-09-18,0.6615037988749558,1.2736314033467198,,
2015-09-21,0.6519490486133865,1.32332882230889,,
2015-09-22,0.6399333642198285,1.306475205682588,,
2015-09-23,0.6495723273659338,1.2701903250955389,,
2015-09-24,0.6760472334513008,1.2775707915544685,,
2015-09-25,0.6668602477115572,1.3038784088713582,,
2015-09-28,0.6486646761303736,1.2582941533945264,,
2015-09-29,0.6497617414081642,1.2792107557467414,,
2015-09-30,0.6289349952812165,1.2838771907714406,,
2015-10-01,0.634532351710012,1.2649711257525085,,
2015-10-02,0.6592070540711634,1.2758176032887154,,
2015-10-05,0.6580006532449459,1.3141847451600703,,
2015-10-06,0.6668403782732956,1.393627228697017,,
2015-10-07,0.6634185606861746,1.3733851780393629,,
2015-10-08,0.658035140966647,1.4084525930326708,,
2015-10-09,0.6713761152213594,1.4148459917499931,,
2015-10-12,0.686832116497795,1.3404419694998082,,
2015-10-13,0.6871330469029252,1.322788129443182,,
2015-10-14,0.6973411886404409,1.3198274071803395,,
2015-10-15,0.7096435370639752,1.3081834392341574,,
2015-10-16,0.7055143260716074,1.3268101243230797,,
2015-10-19,0.698888239677534,1.2721031148873765,,
2015-10-20,0.701688540257301,1.2799326327007376,,
2015-10-21,0.6888852563863096,1.2545253709413646,,
2015-10-22,0.6887142144447892,1.2600818564217318,,
2015-10-23,0.681933436904154,1.2399176158294503,,
2015-10-26,0.6878705792600824,1.2228674714616203,,
2015-10-27,0.6869920327272805,1.1992615248526015,,
2015-10-28,0.7033228009032253,1.269766097856864,,
2015-10-29,0.6663019191764377,1.2616962846014796,,
2015-10-30,0.6590574353395523,1.2826206773062583,,
2015-11-02,0.6493147175058221,1.2619969377347493,,
2015-11-03,0.6367823532519353,1.3153589389668185,,
2015-11-04,0.6272079995598085,1.2573502190420227,,
2015-11-05,0.6177069005500043,1.2247760701027441,,
2015-11-06,0.5982286695128746,1.2050429749150613,,
2015-11-09,0.5989517952210272,1.1792834175442286,,
2015-11-10,0.5961572280852089,1.1752563438613435,,
2015-11-11,0.5947952284079512,1.145055627298306,,
2015-11-12,0.5963927069808033,1.1081712326396724,,
2015-11-13,0.5898750318856273,1.0809917614665643,,
2015-11-16,0.5934294490333782,1.0797100046394967,,
2015-11-17,0.5872569478955881,1.058011675037854,,
2015-11-18,0.5748049373568399,1.0650619708943427,,
2015-11-19,0.5906946288276427,1.0677794719940215,,
2015-11-20,0.5897761892956909,1.0693271294658055,,
2015-11-23,0.5774097441759721,1.0757237160299007,,
2015-11-24,0.5837300501167945,1.1051826571754146,,
2015-11-25,0.5745745338680841,1.1072654627028735,,
2015-11-26,0.577758282646501,1.1071802884365118,,
2015-11-27,0.5630406134757391,1.0656993248495683,,
2015-11-30,0.5677895908390812,1.0584103935564495,,
2015-12-01,0.571488759745312,1.0680949988011612,,
2015-12-02,0.5607166451434713,1.0086329532769114,,
2015-12-03,0.5607797698012815,1.0400892740114929,,
2015-12-04,0.5860261800702757,1.0270330333680673,,
2015-12-07,0.5821803198301952,0.9511351254467257,,
2015-12-08,0.5781309500334258,0.9394646552433,,
2015-12-09,0.5876851454404419,0.9344218536669027,,
2015-12-10,0.5767669482258447,0.9315162279118456,,
2015-12-11,0.578338175230029,0.8928702951180796,,
2015-12-14,0.5737640460259369,0.8841754780474702,,
2015-12-15,0.566415603463148,0.8945849797290071,,
2015-12-16,0.5810993723214037,0.8574885941288686,,
2015-12-17,0.553061603006487,0.8449151241111096,,
2015-12-18,0.5668271539541212,0.8553426159532413,,
2015-12-21,0.5841751426596183,0.8472456218899577,,
2015-12-22,0.5799064703734895,0.8420826203780151,,
2015-12-23,0.5727404877217152,0.8791144495139793,,
2015-12-24,0.5726964307611212,0.8918992928767048,,
2015-12-25,0.5726523771895242,0.8918306852387912,,
2015-12-28,0.5726083270066634,0.8660132194342544,,
2015-12-29,0.5744938786183665,0.898219239605794,,
2015-12-30,0.563605114920891,0.8633258370418478,,
2015-12-31,0.5635617606812817,0.8774388022594479,,
2016-01-01,0.5635184097766139,0.8773713069669664,,
2016-01-04,0.5871853651085527,0.8660184146566736,,
2016-01-05,0.5813893286027769,0.8520980731873551,,
2016-01-06,0.5968915076129888,0.8009560305445624,,
2016-01-07,0.613252726131029,0.7888373147325043,,
2016-01-08,0.6082170545298885,0.7824265952828746,,
2016-01-11,0.60695593198408,0.7349944654158751,,
2016-01-12,0.589926827818134,0.7152963976824925,,
2016-01-13,0.5929251103716234,0.7098111152260421,,
2016-01-14,0.5930974478568727,0.7166613482592414,,
2016-01-15,0.5989370256716505,0.6774018628040265,,
2016-01-18,0.5938532678767361,0.6773497549684262,,
2016-01-19,0.5906453127524897,0.6711586472865871,,
2016-01-20,0.6074552634698868,0.6416901363641662,,
2016-01-21,0.6015644393977084,0.6710928719618063,,
2016-01-22,0.6012987162581617,0.7297463620664534,,
2016-01-25,0.612551152244332,0.6942426441893925,,
2016-01-26,0.6202536408513886,0.7220469107253336,,
2016-01-27,0.6232136244895763,0.7449172025434234,,
2016-01-28,0.6205975736545034,0.7593752246765932,,
2016-01-29,0.6180986420904867,0.7819085058728732,,
2016-02-01,0.6343958523618903,0.7415901640509777,,
2016-02-02,0.636599678876632,0.7041686807261018,,
2016-02-03,0.6404994892471144,0.7522749300002474,,
2016-02-04,0.6680618588146967,0.7440830332725961,,
2016-02-05,0.6610779700412736,0.7251904993454811,,
2016-02-08,0.7103321333882898,0.70315990991596,,
2016-02-09,0.7075392641690342,0.6549376802227482,,
2016-02-10,0.706296694890986,0.6544919008833996,,
2016-02-11,0.766782081080936,0.6428822351273948,,
2016-02-12,0.7652401993793092,0.7034290847172318,,
2016-02-15,0.7261724779968759,0.7033749747876381,,
2016-02-16,0.7276793138600404,0.6842792002715345,,
2016-02-17,0.7282249750010119,0.7286388047095292,,
2016-02-18,0.7282893254597054,0.7225650212970833,,
2016-02-19,0.7536310468072392,0.6962421488070463,,
2016-02-22,0.7288437913261582,0.7292544466128951,,
2016-02-23,0.7413062655269649,0.6989460103521348,,
2016-02-24,0.7769368204951663,0.7150011253424494,,
2016-02-25,0.7584909593169901,0.728642564824287,,
2016-02-26,0.7467729631894687,0.7252159060728942,,
2016-02-29,0.7569444516727218,0.7427370096296624,,
2016-03-01,0.7588476975591041,0.7480561844437201,,
2016-03-02,0.7621033380574473,0.756165476291804,,
2016-03-03,0.775697631206058,0.7599265149090952,,
2016-03-04,0.8093882230049878,0.7971254928386631,,
2016-03-07,0.7971613800775795,0.839755479094217,,
2016-03-08,0.7959683536190735,0.815395843547306,,
2016-03-09,0.7700240185998026,0.8519047670444267,,
2016-03-10,0.7948002846573391,0.8402513742957134,,
2016-03-11,0.7926054541345552,0.855981350075723,,
2016-03-14,0.764971239716748,0.8338720167184762,,
2016-03-15,0.7516171119179078,0.817001325060301,,
2016-03-16,0.7472887434447302,0.8515871762502856,,
2016-03-17,0.7934615767500163,0.8885086982412903,,
2016-03-18,0.7753573565537053,0.8749204929933426,,
2016-03-21,0.766380577721037,0.8793036429756943,,
2016-03-22,0.775678991246774,0.8864717880513898,,
2016-03-23,0.7323918636807453,0.843592989827438,,
2016-03-24,0.7364257563584065,0.8360286586943215,,
2016-03-25,0.7363691082233019,0.8359643487974989,,
2016-03-28,0.7363124644457463,0.8356117372883146,,
2016-03-29,0.7422862301396201,0.8170381205994828,,
2016-03-30,0.7547014773170097,0.8124386312923768,,
2016-03-31,0.7554980557832001,0.8129751945880624,,
2016-04-01,0.7268568289793007,0.7776654486380029,,
2016-04-04,0.7342276017205291,0.752884808812845,,
2016-04-05,0.7480153879960759,0.748178750462674,,
2016-04-06,0.7359293380915082,0.7827795652655816,,
2016-04-07,0.7608174428935197,0.7721060806597236,,
2016-04-08,0.7575737878870841,0.8307535600845036,,
2016-04-11,0.7762180203698716,0.8414830940421295,,
2016-04-12,0.7759108716929212,0.8861082054389251,,
2016-04-13,0.764966417118189,0.884166960553701,,
2016-04-14,0.750293509711221,0.87216959989202,,
2016-04-15,0.7419660876112764,0.8545378647004794,,
2016-04-18,0.750615974148937,0.8524837461608881,,
2016-04-19,0.7762213585849124,0.8915870214820184,,
2016-04-20,0.7719571684161353,0.937799523679317,,
2016-04-21,0.7685682593722871,0.9156610301340444,,
2016-04-22,0.7611267493088971,0.9137697020972918,,
2016-04-25,0.7556809933487444,0.8992859363540934,,
2016-04-26,0.759038647044835,0.9327903598994821,,
2016-04-27,0.7659489641165921,0.9561683688453522,,
2016-04-28,0.776451470476814,0.9747273779239507,,
2016-04-29,0.8131124578883328,0.9792629216345179,,
2016-05-02,0.8130499107761876,0.9505455028154983,,
2016-05-03,0.8234848628510952,0.9141300418536334,,
2016-05-04,0.8094210024190455,0.910789540124312,,
2016-05-05,0.8059519790054164,0.9112621415205248,,
2016-05-06,0.8168433252242894,0.9231089450739303,,
2016-05-09,0.786742963104016,0.8797605803920695,,
2016-05-10,0.7835735257268678,0.9223656629783304,,
2016-05-11,0.8010114876358847,0.9691429626704269,,
2016-05-12,0.8039609569190592,0.976028806507408,,
2016-05-13,0.7870569706860361,0.9695300884224038,,
2016-05-16,0.8117415636611627,1.0013566774136142,,
