,uniform,onlystocks,sixtyforty,riskparity,benchmark
1997-07-02,-0.0009025339413424316,0.0,0.0,-0.03695423046447588,0.0
1997-07-03,0.0,0.0,0.0,-0.03501879751632497,0.0
1997-07-04,-0.009228765561098529,0.0,0.0,-0.048184403584377256,0.0
1997-07-07,-0.02208650505068721,-0.010347030849180205,-0.0066468341279358745,-0.06274118337678414,-0.005133301668062362
1997-07-08,-0.009039791471257552,0.0,0.0,-0.05216198796796112,0.0
1997-07-09,-0.01867255342487073,-0.02437521490204131,-0.015050517048112333,-0.0601966779435662,-0.012145008597292062
1997-07-10,-0.010615724055488496,-0.010977984346009828,-0.0029611590290760104,-0.05449881815253965,-0.0053267775660179595
1997-07-11,-0.010475230694935167,-0.004500405957520437,-0.0011354557653624475,-0.05458863139799497,-0.0020323541274113177
1997-07-14,-0.006821578528195316,-0.0008807057603061885,0.0,-0.05012157102952608,-0.00018026634787648987
1997-07-15,0.0,0.0,0.0,-0.04312999896115444,0.0
1997-07-16,0.0,0.0,0.0,-0.04193904655169656,0.0
1997-07-17,-0.00621184314972989,-0.010656700180338263,-0.011862032380616783,-0.04476273019298849,-0.0052881210299355885
1997-07-18,-0.013253408757854634,-0.04535561993704185,-0.03497515777344662,-0.04433757023896279,-0.022687621454104523
1997-07-21,0.0,-0.05034503279125346,-0.023295369215013406,-0.03617681209439261,-0.02520311627873617
1997-07-22,0.0,-0.006652331703223546,0.0,-0.024455464203921307,-0.002748590811200713
1997-07-23,-0.0004135159965434898,-0.0011871178776353686,0.0,-0.026608739765512812,0.0
1997-07-24,-0.002669685572870617,0.0,0.0,-0.02975190094464253,0.0
1997-07-25,0.0,-0.0032957860016822327,0.0,-0.022039499018185693,-0.001608896113228675
1997-07-28,0.0,-0.00834442460978424,0.0,-0.013777354479527215,-0.004098258245108566
1997-07-29,0.0,0.0,0.0,-0.00755354562123578,0.0
1997-07-30,0.0,0.0,0.0,0.0,0.0
1997-07-31,-0.022291861894202958,0.0,-0.01970164924360207,-0.013613245618151026,0.0
1997-08-01,-0.026513263826743905,-0.014997436431746891,-0.03151031559316542,-0.016543303637706397,-0.007457809888032907
1997-08-04,-0.02015492038220168,-0.008467787349344058,-0.02888444768078524,-0.010794917859500042,-0.004130920334968979
1997-08-05,-0.021322897895810544,-0.0041943751546276165,-0.024671106217471817,-0.014074728806133141,-0.0019472856633246938
1997-08-06,-0.02732791972370563,0.0,-0.02002135053184817,-0.017986437520447818,0.0
1997-08-07,-0.04398460343556754,-0.018960242350702816,-0.04479596057525759,-0.027737948355892494,-0.009438582155332664
1997-08-08,-0.04910566428961449,-0.05543039280424,-0.06575371563957377,-0.030856725767131388,-0.02780649825692072
1997-08-11,-0.044459713650710886,-0.0480119839899813,-0.06382195656189005,-0.02516646338854367,-0.02395271811861166
1997-08-12,-0.04733784208533809,-0.06925450667129318,-0.07309291919617,-0.028408034181441222,-0.03480124560861664
1997-08-13,-0.0377981164721124,-0.07796985585429572,-0.0696315499652349,-0.022028659269171413,-0.03928159309691637
1997-08-14,-0.037884984748830064,-0.07247591803967546,-0.06581422775651058,-0.02191222096450529,-0.03638339384550848
1997-08-15,-0.0452189700940967,-0.1205294582116686,-0.08932417405483273,-0.028525953044177155,-0.06129962906060826
1997-08-18,-0.04496275131559668,-0.09756055695691179,-0.07484877156506808,-0.030072671237785453,-0.04900988998266542
1997-08-19,-0.03697445773051711,-0.07086226884163638,-0.06173453114573402,-0.022462911302980282,-0.03491082044394511
1997-08-20,-0.04237259819029948,-0.04388258933588973,-0.052636986136937125,-0.026005006123042684,-0.020866634666530715
1997-08-21,-0.05990080898217809,-0.07303084807299054,-0.07841215076372454,-0.03821748920949408,-0.03574898584629105
1997-08-22,-0.05670136368851042,-0.07608499681531677,-0.08062523169838065,-0.03549063799758079,-0.037299867829917566
1997-08-25,-0.06005410789292143,-0.08293893362224725,-0.08307690601691786,-0.03935867047360908,-0.040832475863824325
1997-08-26,-0.06106608058163299,-0.0972133416634342,-0.09147999547975572,-0.040099666230810294,-0.04825797015525102
1997-08-27,-0.048619783119099536,-0.09567744087982688,-0.08144375502915657,-0.03177708311097216,-0.04741206044732005
1997-08-28,-0.05089821900202873,-0.11532497064554037,-0.09675262661332962,-0.031908016482108836,-0.057719977914622245
1997-08-29,-0.04760759276794313,-0.12355881717626493,-0.097854262712195,-0.02974970896387119,-0.06206722940319476
1997-09-01,-0.04874705618520614,-0.12355881717626493,-0.097854262712195,-0.03086763174524909,-0.06206722940319476
1997-09-02,-0.03888845627487969,-0.06881511751634384,-0.06700724332646368,-0.022836325806039226,-0.0327490516254999
1997-09-03,-0.040315259061143416,-0.06783057380231683,-0.06745379763511705,-0.023752445169544,-0.03220069651393054
1997-09-04,-0.05038041802864568,-0.06181936272532318,-0.0684241015441367,-0.03148519117336557,-0.029044048785371812
1997-09-05,-0.04594448302602694,-0.06545002594679827,-0.06690412520102162,-0.028740880187411277,-0.03088483740341652
1997-09-08,-0.04836199761641735,-0.06107889834275393,-0.06531011530996667,-0.030726173040559912,-0.02858193924873398
1997-09-09,-0.04992583212047186,-0.05625878593023248,-0.06543824305902568,-0.031124433410745556,-0.02605195521380732
1997-09-10,-0.06079579242237121,-0.08577481252530705,-0.08609450256030804,-0.03887797686083738,-0.041239797199516426
1997-09-11,-0.04921962508434918,-0.09808338909143044,-0.08267079779155351,-0.030769635970856135,-0.04765482840929891
1997-09-12,-0.04131251577459927,-0.07572776827353067,-0.06693534413668778,-0.02496255284696569,-0.03581945377912732
1997-09-15,-0.025023681121676522,-0.08370060473228202,-0.05064920222371694,-0.016788014296293507,-0.03993952304381421
1997-09-16,-0.014127194745914617,-0.032230569102050466,-0.01784852480505783,-0.009581513059468194,-0.012947668241559018
1997-09-17,-0.01770290905031402,-0.03757498684615557,-0.02121850165717165,-0.012477335459206373,-0.015634271007174738
1997-09-18,-0.010214367956897008,-0.02880846599744613,-0.014392848455193064,-0.008391022038060303,-0.011114720272741074
1997-09-19,-0.0054299404520699035,-0.022250006533204858,-0.006580718358802695,-0.004028236383555206,-0.007738826529883447
1997-09-22,-0.00422811932192757,-0.01216470999473751,-0.004901870531030528,-0.005379851548884318,-0.0025848677962323485
1997-09-23,0.0,-0.01947299200803032,-0.0019447004721916406,-0.0026480272784764614,-0.006234891314694457
1997-09-24,-0.010262840094730663,-0.03484037562764919,-0.020585597154525348,-0.003511122926729726,-0.013981558493804891
1997-09-25,0.0,-0.04833650578808335,-0.024376566155827617,0.0,-0.020835272852904985
1997-09-26,0.0,-0.03296574996929502,-0.01636682378757659,0.0,-0.012892785263534656
1997-09-29,-0.0029338195060971684,-0.01638310512925989,-0.009602656388394193,-2.7739374671487127e-05,-0.004394198257009818
1997-09-30,0.0,-0.028968201323687492,-0.00573604490775359,0.0,-0.010723079452221063
1997-10-01,0.0,-0.012199922774209337,0.0,0.0,-0.0021461838636331887
1997-10-02,0.0,-0.001742612688540146,0.0,-0.00521176513308097,0.0
1997-10-03,0.0,0.0,0.0,-0.0023469916097846877,0.0
1997-10-06,-0.0019337880290253295,0.0,0.0,-0.0020139187913656986,0.0
1997-10-07,-0.016564810818839537,0.0,-0.003948566171548484,-0.009403171702387803,0.0
1997-10-08,-0.017729405049495828,-0.018419507144435632,-0.016070500429167245,-0.009169272796429984,-0.00916837927752956
1997-10-09,-0.023671237292839042,-0.024935122172375923,-0.02628011847781342,-0.010363981571525627,-0.012417740543656297
1997-10-10,-0.017394964517485456,-0.032211854187920275,-0.021981155504039007,-0.015506921254805794,-0.016063657962040012
1997-10-13,-0.022675186347205667,-0.030049874482302008,-0.020659410685935686,-0.01932966539569858,-0.014927154575213097
1997-10-14,-0.03193410237661687,-0.02575210141655071,-0.022122898051168516,-0.024402727674594393,-0.012707592804081624
1997-10-15,-0.035049167370882706,-0.03495237699652354,-0.027515690152771555,-0.028343773759898716,-0.017329863952179392
1997-10-16,-0.037854653489470924,-0.055947632309433004,-0.04673685772693881,-0.02837504648535738,-0.027977950822877018
1997-10-17,-0.04692562716429827,-0.0778961445450378,-0.05819348865462626,-0.038401863310706386,-0.039236282324832006
1997-10-20,-0.03775297830295388,-0.05558786535901361,-0.04409398048725721,-0.03465853230666227,-0.02758139467062004
1997-10-21,-0.03027858587463028,-0.022699205556649282,-0.02297608630184722,-0.032048091179129656,-0.010617546760290697
1997-10-22,-0.013186706754149902,-0.030266167250260434,-0.01589464969318022,-0.024900688527616066,-0.014408530275176079
1997-10-23,-0.020382662925972683,-0.06597030764134693,-0.034351378215798034,-0.025863306053296453,-0.03250878851572603
1997-10-24,-0.022257585581480388,-0.083824081262173,-0.03597849442693546,-0.03819340810580296,-0.04171524930258841
1997-10-27,-0.05443273360607892,-0.209686815724761,-0.1196141644655726,-0.06285619185388502,-0.10748040726138408
1997-10-28,-0.042951275454892746,-0.128899035324895,-0.062157251417146675,-0.05680819587478614,-0.06184447184059749
1997-10-29,-0.033558118173011464,-0.13364208120229149,-0.05736853230051753,-0.048286905029891414,-0.06436161414705233
1997-10-30,-0.030550936336657397,-0.16257698908173623,-0.07344087157121348,-0.041560596881502376,-0.07994473008114733
1997-10-31,-0.03972653204039345,-0.14234834267256335,-0.06784524358432498,-0.05342158967539745,-0.06880083150868077
1997-11-03,-0.03505796494367186,-0.09665104645413247,-0.04330544188788954,-0.05217639041438937,-0.04396544424073334
1997-11-04,-0.03297283524088579,-0.09330317346943873,-0.040699946310070456,-0.04985561757557633,-0.04215770905844163
1997-11-05,-0.028846232521979154,-0.08925584113698581,-0.031661680935321845,-0.04899834522363189,-0.03998377095832806
1997-11-06,-0.028984352897395427,-0.09831623652773569,-0.03347790041796228,-0.050551191992265765,-0.044720568092520785
1997-11-07,-0.03805285384873236,-0.1182200349929795,-0.04624104582287858,-0.058578917255298735,-0.05522377574268855
1997-11-10,-0.03463214737178899,-0.13026590444211794,-0.051143427181032264,-0.05372011545662447,-0.061638512399253886
1997-11-11,-0.02962257386957179,-0.12532585420610032,-0.0479591469856786,-0.04918171378593594,-0.058938408600177294
1997-11-12,-0.04039510891824849,-0.15873920791276241,-0.06674963224298869,-0.05761768552649993,-0.07687088196532288
1997-11-13,-0.035668214465078285,-0.13880559550195115,-0.05148424381409,-0.05644454954672129,-0.065902402723793
1997-11-14,-0.03907516475760964,-0.11681104467451131,-0.035414677240110715,-0.0653674364334711,-0.05394229931596628
1997-11-17,-0.032725927591250925,-0.08285906097977913,-0.013297138340842674,-0.06246898663731926,-0.03572760890868698
1997-11-18,-0.030979469674262128,-0.0981696410601608,-0.017342359972465804,-0.060602034411585515,-0.04373657914451534
1997-11-19,-0.031704885768645164,-0.08573280778251557,-0.01266571569417485,-0.06071442835943175,-0.03710824782831479
1997-11-20,-0.032012202396577094,-0.057925179272596994,0.0,-0.06520288098500582,-0.022432770947587555
1997-11-21,-0.03335501197415691,-0.049909298453556405,-0.0009606864799045489,-0.0654667130122869,-0.018237596062153583
1997-11-24,-0.03780864223458491,-0.08232376546944342,-0.019364840153553553,-0.06600478276879207,-0.03494194494649261
1997-11-25,-0.04166443815268117,-0.07413770448004497,-0.013427836386231129,-0.07253986582292515,-0.030601890840528778
1997-11-26,-0.04712771770874591,-0.07224135580606117,-0.010467544896851866,-0.0799763669323581,-0.029572184402139934
1997-11-27,-0.04830949328598633,-0.07224135580606117,-0.010467544896851866,-0.08150204915102544,-0.029572184402139934
1997-11-28,-0.0450575725275103,-0.06493050600208106,-0.0049460117353725686,-0.07936709627027749,-0.025712578504755723
1997-12-01,-0.03866691227346031,-0.027025757636985115,0.0,-0.07942080302835453,-0.005934288447985714
1997-12-02,-0.037477251210387585,-0.033254339142208655,-0.0017626814139453106,-0.07747114777778208,-0.009076852002915525
1997-12-03,-0.04120972203602502,-0.02269883520665139,0.0,-0.0812021360959212,-0.003630740801166099
1997-12-04,-0.05580950598415513,-0.030048439869415633,-0.010498368023705962,-0.09401444140824122,-0.007337739203122529
1997-12-05,-0.06008184347757972,-0.008800344614522837,-0.004295253805296939,-0.0995010043658302,0.0
1997-12-08,-0.0600520647653876,-0.011604693618853745,-0.005704148089856975,-0.0991775920754967,-0.001375727150917605
1997-12-09,-0.06116230292202596,-0.024939662415095598,-0.008354594598311338,-0.10099126319564711,-0.00807168359473065
1997-12-10,-0.056384231449788436,-0.03685290554790355,-0.005710005905695592,-0.09601998489884533,-0.014091280517737004
1997-12-11,-0.055536765413068845,-0.06592347304673407,-0.011947243156530174,-0.09323736936152494,-0.02892739081073925
1997-12-12,-0.06422785699246059,-0.06900830174288486,-0.01885560200223546,-0.09877312398367477,-0.03049303746961962
1997-12-15,-0.059689021591105895,-0.04951347216891744,-0.004781308737205059,-0.09635203046696428,-0.020308403488014326
1997-12-16,-0.057754680134345926,-0.040410555011118676,-0.00336180240508821,-0.0960444983103299,-0.01558094082831274
1997-12-17,-0.048089661754705415,-0.045316442852814554,-0.00022116241821101834,-0.0900317899560995,-0.018058697283374614
1997-12-18,-0.04281321582278619,-0.06554009053924503,-0.006514971110867518,-0.08564621849281218,-0.028418126619696782
1997-12-19,-0.04698072388579755,-0.08226973433682505,-0.015598417411140875,-0.0886208516009982,-0.037075060753774536
1997-12-22,-0.047096035617137266,-0.06889150469739524,-0.007803200989712988,-0.0883043080353948,-0.030021812815529403
1997-12-23,-0.05215207156619972,-0.09736809848063388,-0.025747711225502457,-0.09023650720027632,-0.0448123689978247
1997-12-24,-0.05343735789683424,-0.10975193857753718,-0.03352415457872604,-0.0910371795233268,-0.05132592126747526
1997-12-25,-0.0534639322546091,-0.10975193857753718,-0.03352415457872604,-0.09105127388313206,-0.05132592126747526
1997-12-26,-0.05465907166363315,-0.10262854053365411,-0.03144103476554194,-0.09197823745294975,-0.047495260319602606
1997-12-29,-0.05731302942395966,-0.06971954304624783,-0.01842973792449365,-0.09411978735232818,-0.029998988637330748
1997-12-30,-0.04952009794618173,-0.035476951772066,0.0,-0.08853989811726592,-0.012115179434272094
1997-12-31,-0.0391770485226729,-0.03632317687075193,0.0,-0.08055143692539901,-0.01251041850010326
1998-01-01,-0.039203008241824544,-0.03632317687075193,0.0,-0.08056521330385302,-0.01251041850010326
1998-01-02,-0.025906562175294967,-0.027167241837874223,0.0,-0.06747192595086748,-0.007782862354756892
1998-01-05,-0.030399939082011884,-0.023157105898827912,0.0,-0.06843909196033882,-0.005700344205480268
1998-01-06,-0.04765575484641427,-0.04411664513128344,-0.022327127603682162,-0.07777750347742451,-0.01632577060357765
1998-01-07,-0.043225579915380674,-0.048829925675042185,-0.0169768131224749,-0.07174654418284832,-0.018712326111627098
1998-01-08,-0.04022758118786762,-0.06451195077881877,-0.018113635538025696,-0.06541384378327364,-0.026761279013803874
1998-01-09,-0.055468568277865504,-0.12008097220864766,-0.04915118611185931,-0.07355984335929511,-0.055620198810038435
1998-01-12,-0.05527756455772426,-0.09828723271526518,-0.038363681075300304,-0.07491234109959433,-0.04389265038219803
1998-01-13,-0.05170876096154953,-0.07348961080286875,-0.028389697986707096,-0.0748450563117824,-0.030713480420688
1998-01-14,-0.04672736305645375,-0.062165633672804366,-0.02299663280606945,-0.07248122602867257,-0.024754746452786414
1998-01-15,-0.05774989792427143,-0.07629001500611499,-0.0393857908837324,-0.0801259274067263,-0.03205877609405339
1998-01-16,-0.04572302839348141,-0.05542157467948805,-0.031244789336003054,-0.07435889806365015,-0.021091273560276957
1998-01-19,-0.04939487343987403,-0.05542157467948805,-0.031244789336003054,-0.07642119481203646,-0.021091273560276957
1998-01-20,-0.03903810957813458,-0.021894034709455612,-0.008584769390871383,-0.07019654873961523,-0.003686203585063219
1998-01-21,-0.04460558577912732,-0.037419751067639284,-0.022237710617679762,-0.0722783940249564,-0.011552753073123423
1998-01-22,-0.06007015861974696,-0.05289382105460194,-0.047569985239934054,-0.0817525146520508,-0.019457155886891897
1998-01-23,-0.05740008977169431,-0.06365907236572188,-0.04443427455464022,-0.08214119044942292,-0.02499031279705488
1998-01-26,-0.0401541013147283,-0.06498691538736645,-0.05194833514989994,-0.0654693774217957,-0.02564394086526156
1998-01-27,-0.04021691944012151,-0.04147851887862941,-0.03722171863732626,-0.06613470079172856,-0.013361666101225356
1998-01-28,-0.02043802107716297,-0.024401263037140186,-0.014092706933187427,-0.05148667385843231,-0.004537451186185537
1998-01-29,-0.0037447537482121485,-0.008307319784599199,0.0,-0.037552219531200026,0.0
1998-01-30,-0.014495389677055104,-0.018855239688007952,-0.013245745463971614,-0.04578390527961396,-0.005278014264452513
1998-02-02,-0.011208431636026694,0.0,0.0,-0.044162974711101755,0.0
1998-02-03,-0.019290697976356963,0.0,0.0,-0.05229910757448586,0.0
1998-02-04,-0.027639868262129608,0.0,-0.005352651939623754,-0.05822634779423019,0.0
1998-02-05,-0.025925351371390848,-0.006510677388787411,-0.008701946347462797,-0.0568704694889588,-0.003215884724239282
1998-02-06,-0.025683635086488188,0.0,-0.0017716287948621456,-0.056494267159161615,0.0
1998-02-09,-0.023517627334495583,-0.0033341137128519716,-0.0012781223568696376,-0.055540707385840826,-0.0016280958861434325
1998-02-10,-0.014413182816304326,0.0,0.0,-0.051375023263810715,0.0
1998-02-11,-0.021340686154057487,0.0,-0.0014238102735827374,-0.057004482026797754,0.0
1998-02-12,-0.014565124683594388,0.0,0.0,-0.05259612601092056,0.0
1998-02-13,-0.011193470620489698,-0.007927372123992638,0.0,-0.05128317998816023,-0.003924034023290224
1998-02-16,-0.012599589165361191,-0.007927372123992638,0.0,-0.05239852425838665,-0.003924034023290224
1998-02-17,-0.020628484471263198,-0.0027233772238600684,-0.001580544353581903,-0.05979577865018826,-0.0012740337113702482
1998-02-18,-0.014850397575816965,0.0,0.0,-0.05410357947352218,0.0
1998-02-19,-0.019504755514992644,-0.007373346420951221,-0.00644224210970723,-0.05760750680094884,-0.003647113797512036
1998-02-20,-0.02674607538916174,0.0,-0.004460364119486471,-0.063642248174268,0.0
1998-02-23,-0.04720230551117566,0.0,-0.008000895111951789,-0.08228279472681554,0.0
1998-02-24,-0.04741401031990777,-0.014683915330950037,-0.011363119417818757,-0.08336480337204133,-0.007301310466626965
1998-02-25,-0.04196027023469351,0.0,0.0,-0.07862545593796821,0.0
1998-02-26,-0.03625923394707409,0.0,0.0,-0.07515894700380432,0.0
1998-02-27,-0.04011058184514538,0.0,-0.010629115357830177,-0.07493720941925819,0.0
1998-03-02,-0.043415565596492955,-0.0031595617695608924,-0.01636405226493287,-0.07683898193041894,-0.0015408632733840966
1998-03-03,-0.04428773119615903,0.0,-0.009540537566139706,-0.0790959998957993,0.0
1998-03-04,-0.04871308948769215,-0.008549831553473664,-0.016796181623414785,-0.08184297798673668,-0.004235203201536697
1998-03-05,-0.051994162190582505,-0.0316071317964185,-0.024072792468764925,-0.08680107978893614,-0.015772302878451105
1998-03-06,-0.03979965720557044,0.0,0.0,-0.07502252657102804,0.0
1998-03-09,-0.045434353184789944,-0.006456117927109206,-0.0029689192622022187,-0.07831630396280564,-0.003188659216276535
1998-03-10,-0.036172611911415076,0.0,0.0,-0.07062879488364504,0.0
1998-03-11,-0.026132067590536656,0.0,0.0,-0.06463468669733297,0.0
1998-03-12,-0.027902109675394526,0.0,-0.0005237415560139791,-0.06507587805554671,0.0
1998-03-13,-0.024126670130826255,-0.0024990540931065786,0.0,-0.06333506827563473,-0.0012107142090577172
1998-03-16,-0.030374819145024268,0.0,0.0,-0.06278130053934416,0.0
1998-03-17,-0.03381432499519099,0.0,-0.0013546033201066177,-0.06427425336398562,0.0
1998-03-18,-0.02802711575052219,0.0,0.0,-0.06275205273261664,0.0
1998-03-19,-0.023462625217002264,0.0,0.0,-0.05915417673062373,0.0
1998-03-20,-0.017593505054665504,0.0,0.0,-0.05371827513773919,0.0
1998-03-23,-0.0029473894700906555,-0.006607372785457644,-0.0039827019664800956,-0.04924738312116572,-0.003264301692550986
1998-03-24,-0.00309594572017724,0.0,-0.0002546907932092779,-0.043783030204590956,0.0
1998-03-25,-0.004850969640049718,-0.006770955339846285,-0.0066669669757069006,-0.046642733705631434,-0.003346075252428915
1998-03-26,-0.0035912897697698565,-0.00888741680402294,-0.00842181121622787,-0.04668025803588027,-0.004369333718204249
1998-03-27,-0.0058550010146265485,-0.018268562825109136,-0.017295759529689092,-0.048493670977050374,-0.009041676147344302
1998-03-30,-0.003795311068955476,-0.021706605062153717,-0.01393317966364127,-0.0467676831637186,-0.010738258728706596
1998-03-31,-0.0009196015707474414,-0.007090593370100318,0.0,-0.042778060437090204,-0.0033123801645685846
1998-04-01,0.0,0.0,0.0,-0.03678283014679118,0.0
1998-04-02,0.0,0.0,0.0,-0.025689271885198206,0.0
1998-04-03,0.0,0.0,-0.0026555050655671097,-0.021485135634461305,0.0
1998-04-06,-0.002170017265247348,-0.0024104762352806786,-0.005963278038437991,-0.020360679946629157,-0.0011664537339878267
1998-04-07,-0.016029163855140194,-0.02293475120700217,-0.025818090961241325,-0.03026484442949373,-0.011400133683783564
1998-04-08,-0.014574674475636873,-0.03687495362147197,-0.03218375021357689,-0.03282666147878055,-0.018412532310299712
1998-04-09,-0.02002869671677021,-0.021154458358604966,-0.029926241548076993,-0.03451534394926836,-0.010366126019774047
1998-04-10,-0.020055465627040747,-0.021154458358604966,-0.029926241548076993,-0.034531900335601384,-0.010366126019774047
1998-04-13,-0.01934135715172125,-0.022843054333140378,-0.027029886686202875,-0.033666068213887845,-0.011181438728794069
1998-04-14,-0.012149335362873881,-0.012252079939745864,-0.017911752467924646,-0.028071254734453044,-0.005786233871059143
1998-04-15,-0.007444566808570974,-0.005991546314033869,-0.012200293251095506,-0.025529119283961954,-0.002598125705707388
1998-04-16,-0.009208447456297675,-0.025837123115334926,-0.02393683969881233,-0.02921022405593232,-0.012513674076775061
1998-04-17,-0.010516179121188296,-0.0003128017918649917,-0.014674467500141453,-0.027104920559654744,0.0
1998-04-20,-0.016371881778560193,0.0,-0.018171412836532674,-0.03081942223382239,0.0
1998-04-21,-0.012608966337647631,0.0,-0.015518613754182176,-0.028800692085955704,0.0
1998-04-22,-0.012720863372694069,0.0,-0.012479547765960608,-0.02592611088945973,0.0
1998-04-23,-0.01727876990671895,-0.01943682083991738,-0.021091331141003367,-0.029099152787246063,-0.00967728766562126
1998-04-24,-0.03612164155432107,-0.03997166252094342,-0.04837532369575337,-0.04449819108843678,-0.020005943383488378
1998-04-27,-0.047338253779324435,-0.0770613094257746,-0.07084523258534792,-0.055317595102612915,-0.03889345446973558
1998-04-28,-0.0457045498166434,-0.07936935429192682,-0.0727285652618731,-0.05592384879857448,-0.04005790301680512
1998-04-29,-0.03193681289121719,-0.06298070711097459,-0.04740779693706221,-0.04217068542748825,-0.03147921145866961
1998-04-30,-0.021945372117134987,-0.033613813185435326,-0.02831367700452958,-0.03278021189937819,-0.016269188641972576
1998-05-01,-0.017747746646462392,-0.017604440317217862,-0.018529920129148558,-0.0305073314263552,-0.008085286074157816
1998-05-04,-0.021146708946413018,-0.01580291320339766,-0.021034902710324488,-0.032395947580964424,-0.007137906704157815
1998-05-05,-0.026492775058504225,-0.02735937946284661,-0.024138938219654182,-0.034796703651414296,-0.012927222232904656
1998-05-06,-0.03517188380350489,-0.04542177151449778,-0.034973790477647704,-0.04116934464984012,-0.022051918860973685
1998-05-07,-0.047622179299087075,-0.06234999938822394,-0.04872200295564455,-0.050769362792420725,-0.030683211320810755
1998-05-08,-0.05033337178940378,-0.040142479759042615,-0.043758076578546246,-0.05062681160270699,-0.019170432045028107
1998-05-11,-0.043356701798256014,-0.04186495817069191,-0.03450116770994316,-0.045060999252085954,-0.020012528693234
1998-05-12,-0.037020850544406736,-0.026008471144834844,-0.023319508170708936,-0.0397933563065993,-0.011868056407629224
1998-05-13,-0.04270250557110078,-0.02034936549073041,-0.023539508414404886,-0.04236305318760414,-0.008960228352700716
1998-05-14,-0.04533211561542638,-0.02298762795531173,-0.024463695085261694,-0.044609415774412686,-0.010256219284283219
1998-05-15,-0.04117511574996491,-0.038094407310875766,-0.027250493252312324,-0.04147280545289267,-0.017867855803700206
1998-05-18,-0.047662302740377416,-0.04300218570482561,-0.03175142981122603,-0.044849965340447606,-0.020334879934225003
1998-05-19,-0.04226664455511886,-0.036660353283189395,-0.022262247897289922,-0.04024311904826472,-0.017052099736604265
1998-05-20,-0.04936744841709784,-0.019901722905014907,-0.01696924485809259,-0.04229931677435517,-0.00846682352659578
1998-05-21,-0.045390429977273494,-0.02771760165707804,-0.018619680575739594,-0.04085044133434357,-0.012381136244579927
1998-05-22,-0.039660344688173366,-0.03506126805218579,-0.01636788765043473,-0.03804543694816931,-0.01607187539414001
1998-05-25,-0.03968700482766885,-0.03506126805218579,-0.01636788765043473,-0.03805840953698081,-0.01607187539414001
1998-05-26,-0.047747003652657716,-0.06369882739507238,-0.030418235279270345,-0.04402904839378685,-0.030630529500718096
1998-05-27,-0.0566597929419389,-0.06659308120983609,-0.033605500650239706,-0.05201741521783021,-0.03209106896818703
1998-05-28,-0.049982817194578644,-0.05722191325865311,-0.023356784648556506,-0.04700970452003206,-0.02719645164722051
1998-05-29,-0.04526473333153691,-0.0688888052155735,-0.027368865692310007,-0.04406396274563129,-0.033176576032445504
1998-06-01,-0.05640982278843887,-0.06861817667229309,-0.029728955423808157,-0.05297575499322216,-0.03299893713758584
1998-06-02,-0.05219389425893217,-0.06486152072746432,-0.026946603060115426,-0.049665365880290135,-0.03101214787154738
1998-06-03,-0.05976439386303034,-0.08246134222667811,-0.04048626963550195,-0.05534327394200644,-0.04009074798926948
1998-06-04,-0.05071423016843546,-0.06201355302023781,-0.02488952882282558,-0.0493550402751568,-0.029360879808118523
1998-06-05,-0.04835082553602266,-0.029411953841862903,-0.0046578259304642655,-0.04732970849818685,-0.012460077727391217
1998-06-08,-0.05194837031422428,-0.026136440052264343,-0.002538929645568677,-0.05024110477125232,-0.01075620876226091
1998-06-09,-0.03805325075591859,-0.021469230295209973,0.0,-0.04130092167150079,-0.008348370843183184
1998-06-10,-0.040680308881932414,-0.032167913615862354,0.0,-0.04398417433637447,-0.01372980833838211
1998-06-11,-0.05278536959233593,-0.06254109982805789,-0.018386903600617344,-0.05271870932620393,-0.029163485641894527
1998-06-12,-0.046576730048856096,-0.05528026578588752,-0.007462499960316893,-0.05029683031515597,-0.025367544688931765
1998-06-15,-0.07041503654537629,-0.09287201832358016,-0.03700599387115111,-0.06843276602206916,-0.04471561562881976
1998-06-16,-0.0763623560276494,-0.07511995160710516,-0.03849869444181597,-0.07044690409434196,-0.035334338623079664
1998-06-17,-0.052061683314314156,-0.041916375416266805,-0.01244043276186213,-0.052610009760077014,-0.01798622822659446
1998-06-18,-0.0508693258357541,-0.043184301380020385,-0.00959967047713195,-0.05183581290004913,-0.018598085078238902
1998-06-19,-0.040448215208672145,-0.05313804279224521,-0.014240413318374223,-0.04375378134310659,-0.023663676381674437
1998-06-22,-0.03624955248768558,-0.048781860147388056,-0.00878054282206342,-0.04173225381011614,-0.02138087579788195
1998-06-23,-0.025070609722539383,-0.020775228205379803,0.0,-0.032555613665301686,-0.00694059345632525
1998-06-24,-0.0198114250864051,0.0,0.0,-0.028281863052481815,0.0
1998-06-25,-0.02666687349835728,-0.006441685475196635,-0.0015736536225270381,-0.03412557121649551,-0.0031815108898664013
1998-06-26,-0.02684378851124747,0.0,0.0,-0.03345331558331055,0.0
1998-06-29,-0.023891731767255342,0.0,0.0,-0.03167643674562359,0.0
1998-06-30,-0.020692759010208617,-0.008076827195614866,-0.005388387602872524,-0.027692818055830126,-0.003998863510136008
1998-07-01,-0.010838785241570448,0.0,0.0,-0.02103461609315327,0.0
1998-07-02,-0.011519438404199112,-0.003795980574861968,0.0,-0.02287814614512418,-0.0018590272242657857
1998-07-03,-0.010919930529556088,-0.003795980574861968,0.0,-0.022354360680843954,-0.0018590272242657857
